Country Name,Adjusted savings: education expenditure (% of GNI),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Population density (people per sq. km of land area),Population growth (annual %),"Population, total","Preprimary education, duration (years)","Primary education, duration (years)",Rural population,Rural population (% of total population),Rural population growth (annual %),Scientific and technical journal articles,"Secondary education, duration (years)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Urban population,Urban population (% of total population),Urban population growth (annual %)
Mozambique,5.38,146.2508,37.52,8.544,4.852,786380.0,62.966,57.114,60.163000000000004,5215103260.0,0.15571390622858,42.4749218100813,6.93963313777223,36.4933606511178,6795117459.0,0.41334161137714,42.1077935777298,15.8411128945873,27.684731490673105,37.508535313716,2.91029820607623,29930999.0,3.0,7.0,19077442.5,63.742000000000004,2.072106519404525,139.25,5.0,786380.0,61.2609172,47.1340844,10853556.5,36.257999999999996,4.40104215091047
Myanmar,1.77481422464944,28.2066,17.552,8.199,2.154,653080.0,69.874,63.761,66.867,16774668868.0,0.0511145350615931,37.924413626642796,55.245863169786205,6.778608668509429,19439469064.0,0.0219798544185178,34.002144365356,57.607938195898896,8.36793758432661,82.23861548355491,0.6170154944845114,53876907.5,5.0,5.0,37328116.0,69.28450000000001,0.235240460637246,230.65,6.0,676590.0,74.659279,61.555434999999996,16548791.5,30.7155,1.483419031088815
Namibia,2.8898112264490403,61.632,28.639,8.057,3.3960000000000004,823290.0,66.18,60.357,63.373000000000005,7544102011.0,7.978488243164881,47.709590972549705,12.4503858859604,13.332547578670301,9153465647.0,0.8647146125024399,28.690174304206902,4.6557193901707805,10.0098556255607,2.9737455817512704,1.8773800876594402,2471392.5,5.0,7.0,1222308.0,49.463,-0.16084353854521402,156.31,5.0,824290.0,65.1646536,52.094054799999995,1249084.5,50.537,3.91368748032091
Nepal,3.2449807382893403,64.399,19.887,6.361000000000001,1.9169999999999998,143350.0,71.9,68.98899999999999,70.47800000000001,783582446.0,4.026753937772621,29.1412102409451,4.7332572582923795,9.9404262305284,12911980270.0,2.27815005792291,12.568595212080501,14.889337954355499,17.726749430666498,195.939107080572,1.745658657784905,28348290.5,2.0,5.0,22693261.0,80.0535,1.2366562736215951,792.11,7.0,147180.0,78.117778,71.9251878,5655029.5,19.9465,3.8148788528404554
Netherlands,4.9600418229732695,3.7028,9.7,8.9,1.59,33690.0,83.4,80.3,81.8121951219512,726698000000.0,1.69857125243223,87.04545668627131,2.89833515807117,11.2559720612964,645502000000.0,0.822700248643691,65.45725415180739,19.8052518057264,33.7200455995489,511.47592757494795,0.5848289346195805,17282237.0,3.0,6.0,1437266.0,8.317000000000004,-4.105655058321405,30457.33,6.0,41540.0,92.9845996,89.12481020000001,15844971.0,91.68299999999999,1.021556529424455
New Zealand,7.37,18.6046,11.98,6.86,1.71,263310.0,83.6,80.2,81.85853658536591,40189082397.0,3.45083040787098,54.92953470529571,33.2984953794291,41.619634886833296,43414064163.0,0.8934798583786758,62.9290735127345,31.180136425782198,36.1774466288868,18.3851733697923,1.2677156021381477,4879000.0,5.0,6.0,654917.5,13.4235,0.7141962025342691,7888.75,7.0,267710.0,92.274524,88.72606259999999,4224082.5,86.5765,1.3538026289685101
Nicaragua,4.1,83.3048,20.641,5.061,2.404,120340.0,77.77,70.741,74.275,5096378731.0,2.4609121813713997,72.231104776581,1.68237329926962,2.7135426799975,7372735421.0,0.561067387311578,40.0650404541351,14.6757316683045,17.699619808451,53.7270483629716,1.24246582200489,6505507.5,6.0,6.0,2690565.0,41.359,0.686650056133669,43.67,5.0,130370.0,83.36171800000001,71.57670240000002,3814942.5,58.641,1.6362815301092353
Niger,3.5159422233123796,183.5134,46.07899999999999,8.267999999999999,6.912999999999999,1266700.0,63.211999999999996,60.9,62.023999999999994,569227667.0,0.00064912515926602,26.0428894437417,47.445616693821,55.3190465353821,1903619718.0,0.35427727167511897,46.1090039518071,23.600147642513498,33.1211591810166,17.717650588142398,3.8052686760809102,22876831.5,3.0,6.0,19108589.0,83.529,3.705347221529095,55.18,7.0,1267000.0,64.532898,59.28027879999999,3768242.5,16.471,4.31338656279306
Nigeria,0.85,105.447,37.905,11.86,5.3870000000000005,910770.0,55.244,53.45,54.332,66730377130.0,1.12341799378647,41.0856438778829,10.272456486565,44.1392450347148,42647744561.0,17.9929148141101,46.7205359699631,21.889470268814396,31.1444293027077,215.06498896538102,2.575693868971655,198419169.5,5.0,6.0,97710106.0,49.249500000000005,0.926396335473308,5602.28,6.0,923770.0,50.832519399999995,46.2521844,100709063.5,50.750499999999995,4.20283869268518
North America,4.43532738796073,17.6419501986564,11.446611966801699,8.508132334789371,1.7060324848442001,18240984.000001002,81.4049367387417,76.4880403236555,78.8868905457275,2112061684480.0,0.11481707275974,66.3965423918129,9.454371342007589,33.4886405354274,3029172576438.0,0.12050623379445899,52.3812633324385,25.5386524828073,47.4982304337671,19.9446030981652,0.5928322243964885,364850944.5,3.0,6.0,64696686.5,17.732630214246598,-0.45165760949942746,482867.06854002,6.0,19820470.0,88.03204428204269,80.68393075659179,300154258.0,82.2673697857534,0.8208229963645339
North Macedonia,3.2684287793337,15.162,10.811,10.051,1.496,25220.0,77.736,73.684,75.688,6881139201.0,0.0,76.4732395797961,1.02468636283005,2.3457804774032502,9040356295.0,0.00051757915809003,61.1572663796212,7.78767412507164,14.3904263675926,82.59151467089609,0.03512221498387825,2083208.5,5.0,5.0,873166.0,41.914500000000004,-0.5122290863190135,493.05,8.0,25710.0,88.2992964,79.4173682,1210042.5,58.085499999999996,0.43183621494776897
Norway,6.657315990023269,5.1048,10.4,7.7,1.56,365123.0078125,84.5,81.1,82.7585365853659,122052000000.0,0.0401634885130928,92.6144155523875,2.8386138940779304,7.3454209590994,89142933529.0,0.00802331011203848,80.0600188794355,11.1762907754868,19.9319578104525,14.5482916341657,0.667576108747322,5329906.0,5.0,7.0,936324.5,17.567999999999998,-1.4305926195216798,11802.78,6.0,625217.109375,92.97416559999999,89.1034812,4393581.5,82.43199999999999,1.120510714708335
OECD members,4.45688006659122,22.0990651220245,11.3125362063606,8.59163529660958,1.6867581720306497,35585983.61572271,82.75984289487941,77.4905035433934,80.0775567357356,11323816873295.0,0.7662824272027521,74.57581072221241,10.8155696789908,24.306742035260896,12121202210186.0,0.472810745349266,67.0636162787453,17.5381823994507,32.0747470506776,38.0102885902071,0.559839471031168,1356298503.5,5.0,6.0,261738097.0,19.29824941518585,-0.491716029904474,1422262.79,6.0,37711928.0908203,90.29282501844921,83.109267062466,1094560406.5,80.7017505848141,0.8145792820572519
Oman,6.4972690943803295,12.6964,19.189,2.436,2.888,309500.0,80.134,75.89,77.633,42869847170.0,6.3320152046159,33.5730826352745,46.9389234517301,60.094902160109605,25347325557.0,0.44134501191628,76.51476723012291,8.171142574164081,23.0438877579608,15.6041453957997,3.206715679777335,4902234.5,6.0,4.0,735447.5,15.009,-2.875553682239055,856.43,8.0,309500.0,88.288315,83.296373,4166787.0,84.991,4.32094347347236
Other small states,3.72006044287557,60.44898821187861,23.1226015585524,7.2878037571978895,3.0496811389627405,2031822.99911499,70.2086346386169,67.0642710435833,68.5469317038401,162248948483.0,2.0343118644900398,63.25165290778621,14.308054100845098,30.273107368179,137096116949.0,1.1378933705178,60.3101370929114,12.742152459721698,24.9540153779312,15.139217842006099,1.98959343929005,31060309.0,4.0,6.0,11691154.0,37.642476819175556,0.6898535483061036,6978.41384848077,6.0,2072942.99911499,73.7915786517819,69.5666925615477,19369155.0,62.35752318082445,2.7906789033929202
Pakistan,2.02734916362365,38.2106,28.25,6.942,3.51,770880.0,68.109,66.194,67.11399999999999,23169069719.0,0.493499563800937,63.4448903399236,12.858517718373802,24.3705609784134,60122578014.0,2.01671550031946,51.141662474686605,32.6570611633254,42.3945706221459,275.28931870070596,2.04254736641981,214390174.0,2.0,5.0,135520911.5,63.213499999999996,1.675394893300155,12904.31,7.0,796100.0,72.9209498,68.617114,78869262.5,36.7865,2.676511592277895
Panama,2.8,81.0386,18.976,5.0760000000000005,2.461,74340.0,81.593,75.235,78.329,672295199.0,4.64231070613372,56.53294201198071,12.4825694315274,38.8247472818856,13232957117.0,23.573740143028697,43.1081234720516,11.869875532069301,33.318136384919704,56.1860774818402,1.6721837202534,4211656.0,6.0,6.0,1352554.5,32.116,0.5974260796731949,172.88,6.0,75420.0,87.4465018,78.24383359999999,2859101.5,67.884,2.184659298875215
Papua New Guinea,6.9,51.982,27.073,7.4270000000000005,3.5639999999999996,452860.0,65.57600000000001,63.038999999999994,64.263,7335320810.0,0.00215529769038145,74.1357826993255,22.527263098667397,3.3347989043167696,5384484950.0,0.0,62.59720101919871,35.0974471940905,2.30535178671082,19.004363379410897,1.964219630159735,8691212.5,4.0,6.666666666666667,7543112.5,86.79050000000001,1.87899562849145,64.12,6.0,462840.0,68.53061120000001,60.4152464,1148100.0,13.2095,2.52581379092075
Paraguay,3.3608413537244397,70.1824,20.570999999999998,5.497999999999999,2.4290000000000003,397300.0,76.25,72.15899999999999,74.131,8705229297.0,2.21016579156973e-05,22.4823072227916,0.8146630902007359,11.7459419173758,12788915255.0,0.0,29.6343608619838,30.634013173778,33.730540033983495,17.5083589227284,1.276505894028345,7000353.5,5.0,6.0,2678830.5,38.268,0.522797128840798,97.98,6.0,406751.9921875,81.1960598,75.0227832,4321523.0,61.732,1.746553520601875
Peru,3.2539871340757798,55.9518,17.949,5.502999999999999,2.254,1280000.0,79.28,73.834,76.516,47818941638.0,0.518854745632503,52.862310076541604,28.957829472319396,35.8743450155487,44247821794.0,0.263218150132292,47.3691068242418,27.122637886838003,31.043051906484102,24.99160625,1.667201857137315,32249854.5,6.0,6.0,7093750.0,21.997,0.8093464626214005,1629.88,5.0,1285220.0,86.3436358,78.36532259999998,25156104.5,78.00299999999999,1.91043311819897
Philippines,1.84,54.7592,20.546,5.872999999999999,2.576,298170.0,75.387,67.123,71.095,67483187937.0,0.0871741744846318,73.69775772808721,22.7701126958394,3.4449554015887998,108927000000.0,0.0028326255198435697,55.96086163302029,39.338507956705,4.69779778475493,357.688305329175,1.3800644797635602,107384268.5,1.0,6.0,56882708.5,52.97200000000001,0.940196639893386,2237.34,6.0,300000.0,79.5508162,65.043157,50501560.0,47.02799999999999,1.877772199275215
Poland,4.588337645208809,10.1692,10.2,10.9,1.46,306190.0,81.7,73.7,77.60243902439029,263570000000.0,0.16191481314261902,85.84414962173241,1.40645738551428,13.993935565125,268959000000.0,0.31519717503411304,76.1140591171889,9.14026481396793,23.570743707776998,124.023482151605,-0.00520371792420791,37972812.0,4.0,6.0,15171087.5,39.9525,0.07994565281241056,35662.64,6.0,312680.0,90.09334659999999,76.793768,22801724.5,60.0475,-0.0618022218015566
Portugal,4.77908440833798,8.0012,8.5,11.0,1.42,91605.595703125,84.5,78.3,81.3243902439024,68310201558.0,2.16749951871076,84.21289987873409,1.36742460525006,13.6196006025551,88971669995.0,0.0179813518178304,81.9091888812422,4.111764133690629,18.07282976694,112.26194121729999,-0.1501382989614175,10276619.5,3.0,6.0,3546738.5,34.5125,-1.7483366465906949,14294.56,6.0,92225.595703125,93.656401,85.2746742,6729881.0,65.4875,0.702535219839088
Post-demographic dividend,4.42764131700901,12.059118738732801,9.828199407123481,9.55392042359866,1.55168011758748,31473668.9923,83.3678766043714,78.0989114394377,80.6598920018751,11094154725192.0,0.69175671888488,70.16741615296229,15.304133932462499,28.774750601540298,11887092558773.0,0.290967806256993,64.8565485584289,20.187479023875802,34.37522958099,35.2498297631402,0.32246111500057095,1111177965.5,5.0,6.0,206979837.0,18.6272099270675,-0.6566370288782369,1336298.34969713,6.0,33539743.506460197,90.9614348175185,83.74334487597379,904198128.5,81.3727900729325,0.5492871869453211
Pre-demographic dividend,2.8970111246074803,107.12492353195499,36.544944102075604,8.62644663551061,4.939726584645331,17789339.007873498,62.4549202112533,59.19608647882,60.8209562953764,304970913138.0,1.5425295185024102,40.2411435553748,25.6811068426582,46.100249722629,239360107672.0,4.645658150454111,39.97096175779829,21.134897602203,40.4443106666953,51.687440021972506,2.7780322499318597,932194071.0,3.0,6.0,545282743.0,58.498297274889,1.824442030109355,18167.72,6.0,18149307.992248498,62.2884582934411,55.0861992378056,386911328.0,41.501702725111,4.15287701209171
Qatar,2.2291894366279905,9.5896,9.541,1.202,1.8659999999999999,11610.0,81.876,78.98100000000001,80.1,84288500779.0,1.02047895033186,61.4827506849088,17.5515071774605,37.4967703647593,31696011818.0,0.0612615243567423,65.2134457851936,16.1658975943785,34.7252926904496,239.59319552110298,1.93198475808935,2806872.0,6.0,6.0,23529.0,0.8384999999999965,-4.42118342520084,1502.58,6.0,11610.0,92.1931572,92.8572002,2783343.0,99.16149999999999,1.987473448211825
Romania,2.81,35.535,9.6,13.5,1.76,230080.0,79.2,71.7,75.35853658536591,79660014981.0,0.0374059068493863,80.2633228681291,1.2526633145098,7.18290109330855,97746972560.0,0.00275568534702861,75.3426678640041,6.01204031090863,8.45956542942981,84.633801286509,-0.5925166492499895,19414544.5,6.0,5.0,8922755.5,45.959,-0.7534184151483985,10345.01,8.0,238400.0,87.73082579999999,72.91716540000002,10491789.0,54.041,-0.45550738330433205
Russian Federation,3.6216140171797,19.6196,11.5,12.4,1.57,16376870.0,77.81,67.75,72.6573170731707,449185000000.0,0.163877593641811,58.562483916203796,14.2789313592395,22.541035827554303,237510000000.0,0.07128073512694201,53.1396697204328,25.991136166477197,32.4292103111448,8.822067953155882,-0.04265063529663455,144425697.5,5.0,4.0,36814150.0,25.49,-0.6197200262676725,81579.36,7.0,17098250.0,83.8964286,60.759711200000005,107611547.5,74.51,0.15549735929944347
Rwanda,3.15436106950184,38.852,31.695999999999998,5.207999999999999,4.044,24670.0,70.78399999999999,66.518,68.7,846756299.0,0.21917250597270102,48.1365145415942,2.3800724038074104,7.83936087377131,2933308285.0,0.076577869823185,36.2641151098784,22.957145876673497,39.9618415832484,498.659870287799,2.62583076808496,12464444.5,6.0,6.0,10312749.0,82.738,2.5122750682029853,169.52,6.0,26340.0,75.09147,66.9005076,2151695.5,17.262,3.1717593717127848
Samoa,4.24,23.2952,24.378,5.239,3.877,2830.0,75.325,71.197,73.187,39576524.0,2.95986580327267,53.1386788794286,38.224784470713,5.676670846585719,364437804.0,0.399071112831094,71.7039522606716,26.503917250033698,1.39305937646359,69.3038869257951,0.44464669298588105,196613.5,2.0,6.0,160929.5,81.85050000000001,0.6866993837019091,11.05,7.0,2840.0,85.3114276,76.5466784,35684.0,18.149499999999996,-0.639369909404626
Sao Tome and Principe,3.48,93.3376,31.538,4.828,4.321000000000001,960.0,72.583,67.783,70.17,13294381.0,0.0,93.5153806709767,1.22757877933542,2.1425894142796102,148352534.0,0.0148066227166703,62.68121176817921,8.37599039595778,12.033985209851599,219.820833333333,1.8874903387672752,213042.0,3.0,6.0,57086.0,26.7995,-1.107769773489915,0.73,6.0,960.0,79.0430648,69.2787794,155956.0,73.2005,3.00726777988895
Saudi Arabia,7.1861866999999995,7.097,17.798,3.472,2.319,2149690.0,76.615,73.79899999999999,74.998,295387000000.0,0.000210498769410976,60.054098027672204,19.2095959801887,39.9456914735584,126630000000.0,0.31065967385295695,62.324393506278106,21.744252040590702,37.3649468198689,15.6766543082956,1.73599351428352,33984237.5,4.0,6.0,5452626.5,16.0455,0.36494567102875797,10897.88,6.0,2149690.0,85.37860400000001,81.708366,28531611.0,83.9545,2.00017615876108
Senegal,4.98872580182391,70.71600000000001,34.523,5.716,4.625,192530.0,69.627,65.501,67.665,3042336586.0,8.728051630510809,38.547989574747206,4.83220698447729,17.3236880306182,7087666486.0,4.999436848501849,41.6645985506378,15.1549097029564,38.209556732802504,82.3474783150678,2.7658395393606052,16075362.0,3.0,6.0,8451514.0,52.5775,1.90129590097656,388.32,7.0,196710.0,75.548281,65.9506318,7623848.0,47.4225,3.73309805007183
Seychelles,4.53433968556744,61.2244,17.1,8.5,2.41,460.0,77.4,68.5,72.84146341463409,766446277.0,0.453895739909764,82.8125491697052,10.949446493299401,16.733555090385,1136551360.0,0.261277941720117,70.6176339448487,9.13581265698367,29.1210881134311,210.35217391304298,0.9211086056164806,97193.5,2.0,6.0,41885.0,43.095,-0.0692256388629076,9.53,7.0,460.0,84.3227698,70.050226,55308.5,56.905,1.67770379552372
Sierra Leone,2.71351434264544,110.2282,33.406,11.745,4.263,72180.0,55.106,53.468,54.309,83561843.0,0.00214212604190647,31.352332666956602,8.711720252508071,18.0465598395191,1082734509.0,0.192887081979946,46.003227555759004,21.3928743449702,46.253665403399495,105.987170961485,2.12286172976437,7731684.5,3.0,6.0,4463365.5,57.730500000000006,1.391058556970905,40.72,7.0,72300.0,49.0448354,43.518578000000005,3268319.0,42.269499999999994,3.130977747969875
Slovak Republic,3.79613486040474,25.9352,10.6,10.0,1.54,48080.0,80.8,73.9,77.2658536585366,93425273462.0,0.0134128427305026,89.16231594856579,1.82400975330634,10.8242712087037,92901617968.0,0.00340461562369073,83.93148407582959,5.68087341042637,16.065111308546697,113.28558652246299,0.13623972873482298,5450422.0,3.0,4.0,2522046.5,46.272499999999994,0.1600241401955445,5321.6,9.0,49030.0,89.85905140000001,76.9781656,2928375.5,53.727500000000006,0.1157658423349347
Slovenia,4.29949242744695,3.6524,9.4,9.9,1.6,20141.999511718797,84.4,78.5,81.37804878048779,44200205646.0,0.0140691472112273,80.74763139757,1.9093773946646202,19.2382994552188,42267196082.0,0.733292072175075,74.6082279075746,5.63583421142632,24.658480020250302,102.96366052404,0.518932601764752,2080920.0,5.0,6.0,943031.5,45.3185,-0.0850021044798297,3206.15,7.0,20675.0,92.7171056,85.52065520000001,1137888.5,54.6815,1.0221678977060347
Small states,3.78672044040699,58.004025723721,22.0009250841445,7.2834099581043805,2.87400250962284,2500872.99911499,71.3904484803689,67.8695281105121,69.5411326605455,180050781315.0,2.08709611230492,62.8548208219143,14.0134108631596,30.2968565932324,183856913327.0,1.41550287879102,63.2162125278819,12.870726715025802,22.110921150784996,16.2249514526964,1.702421574805515,40916013.5,4.0,6.0,16798694.0,41.05831511889646,0.6282711022259095,7736.445299095759,6.0,2573082.99911499,75.6431367369858,69.86444075824471,24117319.5,58.94168488110354,2.464385673811065
Solomon Islands,9.94,78.4116,32.439,4.252,4.4030000000000005,27990.0,74.697,71.158,72.835,564805443.0,0.0,18.9965685228002,74.7366675076465,6.26676396955332,580348944.0,5.51392405049332e-06,52.282186456429606,47.0467217736507,0.671086255995669,23.324687388353,2.58775941980793,661340.5,3.0,6.0,502735.0,76.0205,1.9819004699441451,13.2,7.0,28900.0,80.3348812,74.01243559999999,158605.5,23.9795,4.5333215732258
Somalia,0.991144636141377,97.6452,41.753,10.855,6.072,627340.0,58.791000000000004,55.41,57.068000000000005,562841792.0,0.000737685093575994,67.9158238484181,3.1299653384658397,24.7162801301009,2826527654.0,0.0,20.402387260704998,30.4843840385083,63.8396053350625,23.923476902477102,2.84368488402454,15225529.5,3.0,6.0,8333440.5,54.7375,1.7869019940210698,9.74,6.0,637660.0,56.86924499999999,50.3015434,6892089.0,45.2625,4.13676832057736
South Africa,6.04534696540151,67.8488,20.51,9.435,2.405,1213090.0,67.398,60.463,63.857,94328239374.0,6.99317853145283,45.88449822262871,11.8732932792203,21.169106924414802,98695487674.0,0.896329246502168,53.2420988845703,24.6477215699583,34.2317590623753,47.630119776768396,1.3481573391497799,58168946.0,7.0,7.0,19424253.5,33.3945,-0.146886703223218,13008.74,5.0,1219090.0,66.45805920000001,50.354032399999994,38744692.5,66.6055,2.1062385539013304
